ID,EN Title,EN Keywords,References
ib04120,Jesus asks Zacchaeus to come down out of the tree where he is sitting.,sycamore; tax; collector; invite,LUK19
ib04121,Jesus speaks about paying taxes to the Roman emperor.,tax; denarius; Caesar; image,MAT22; MRK12; LUK20
ib04122,Jesus calms the storm.,disciples; sea; Galilee; wind; waves,MAT08; MRK04; LUK08
ib04123,Jesus drives many evil spirits out of a man.,demon; hill side; pigs; cliff,MAT08; MRK05; LUK08
ib04124,Jesus meets a demon-possessed man.,boat; Legion; Gerasenes; tombs; violent,MAT08; MRK05; LUK08
ib04125,Jesus raises the daughter of the leader of the synagogue from death.,Jairus; girl; sleep; miracle,MAT09; MRK05; LUK08
ib04126,Jesus walks on the water.,boat; disciples; Peter; ghost,MAT14; MRK06; JHN06
ib04127,Jesus feeds the crowds.,boy; bread; disciples; fish,MAT14; MRK06; JHN06
ib04128,Jesus heals a leper.,leprosy; compassion; cleansed,MRK01
ib04129,Jesus leads the blind man outside the village and heals him.,miracle; restored; sight; spit,MRK08
ib04130,Jesus heals the blind man.,miracle; restored; sight; spit,MRK08
ib04131,Jesus raises a widow's dead son to life.,funeral; procession; coffin; Nain; mother,LUK07
ib04132,Jesus heals a sick man at the pool of Bethesda.,gate; sabbath; healed; invalid,JHN5
ib04133,Jesus raises Lazarus from death.,Mary; Martha; bound; resurrected; alive,JHN11
ib04134,a rich man and a poor man,beggar; proud; perform; hypocrites,MAT06
ib04135,a proud Pharisee and a repentant sinner,humble; pride; wealth; prayer,MAT10
ib04136,A farmer sows the seed on his farm.,fertile; soil; birds; rocks,MAT13; MRK04; LUK08
ib04137,the good corn and the weeds,harvest; men; burning; thistles,MAT13
ib04138,A shepherd rescues a lost sheep.,search; lamb,MAT18; LUK15
ib04139,A servant refuses to have mercy on his fellow servant.,beating; debt; master; punish,MAT18
ib04140,A servant asks his master to have pity on him.,debtor; plead; ruler; unforgiving,MAT18
ib04141,the parable of the ten virgins with their lamps,oil; bridegroom; foolish; wise,MAT25
ib04142,the master who entrusted money to his servants,gift; merchant; parable,MAT25
ib04143,a Samaritan man helps an injured person,donkey; compassion; bound; wounds,LUK10
ib04144,the story about the lost coin,broom; home; lamp; search,LUK15
ib04145,the story of the Prodigal son: The father watches as his son leaves home.,path; person; family,LUK15
ib04146,The prodigal son looks after pigs.,moon; swine,LUK15
ib04147,the story of the Prodigal son; The father welcomes his repentant son home.,forgiven; embraced; returned,LUK15
ib04148,Lazarus the beggar lies outside the house of the rich man.,begging; feast; dogs; hungry,LUK16
ib04149,Jesus eats with his followers.,bread; disciples; last supper,MAT26; MRK14; LUK22; JHN13; 1CO01
ib04150,Jesus washes the feet of one of his followers.,disciples; servant; basin,JHN13
ib04151,the passover meal,food; family; lamb; leafy greens,EXO12; 12; LUK22
ib04152,applying blood to the door frame,sides; mantel; Egypt; hyssop; family,EXO12
ib04153,Jesus enters Jerusalem riding on a donkey.,palms; gate; coats; hosanna,MAT21; MRK11; LUK19
ib04154,Judas agrees to betray Jesus.,high priest; silver; Caiaphas; scribes,MAT26; MRK14; LUK22
ib04155,Jesus prays in Gethsemane.,garden; blood; prayer,MAT26; MRK14; LUK22
ib04156,Judas betrays Jesus with a kiss.,disciples; garden; Gethsemane; soldiers,MAT26; MRK14; LUK22; JHN18
ib04157,Roman soldiers take Jesus to stand before the Sanhedrin for trial.,torches; bound; swords; streets; Jerusalem,MAT26; MRK14; LUK22; JHN18
ib04158,Peter denies that he is a follower of Jesus.,confrontation; denial; moon; rooster; crows; fire; maid,MAT26; MRK14; LUK22; JHN18; 25-2
ib04159,Jesus stands before Caiaphas the high priest.,accusations; scribes; trial,MAT26; MRK14
ib04160,Jesus stands before the Sanhedrin.,Caiaphas; priest; Jewish; leaders;,MAT26; MRK14; LUK22; 63-71; JHN18
ib04161,Jesus stands before Pilate.,soldiers; Roman; trial; governor,MAT27; MRK15; LUK23; JHN18
ib04162,Jesus stands before Herod.,mock; ridicule; trial,LUK23
ib04163,Pilate causes Jesus to stand before the people.,thorns; crown; robe; crucify; Roman; soldier,MAT27; MAT11; MRK15; LUK23; JHN18
ib04164,Jesus carries his cross.,armor; soldiers; thorns; crown; beaten; stumbled,MAT27; MRK15; LUK26-31; JHN19
ib04165,A criminal repents. Jesus tells him that they will be together in Paradise.,forgiven; Golgotha,LUK23
ib04166,Jesus is nailed to the cross and dies.,mock; soldiers; Mary; Golgotha; crucified,MAT27; MRK15; LUK23; JHN19
ib04167,Joseph asks Pilate to give him the dead body of Jesus.,burial; Arimathea; crosses,MAT27
ib04168,Joseph of Arimathea buries Jesus in the tomb.,linen; stone; sealed,MAT27; MRK15; LUK23; JHN19
ib04169,Women go to fetch spices to anoint the body of Jesus.,burial; perfumes; Mary Magdalene; Mary,LUK23; MRK15
ib04170,Peter sees that the tomb is empty.,grave; clothes; John; entrance,MAT28; MRK16; LUK24; JHN20
ib04171,An angel rolls the stone away from the entrance of the tomb.,Jesus; soldiers; earthquake,MAT28
ib04172,Guards report to the Jewish leaders that an angel appeared and opened the tomb where Jesus had been buried.,stolen; elders; money; paid,MAT28
ib04173,Mary Magdalene sees Jesus after he has risen from death.,teacher; weep; Rabboni; gardener,MAT28; MRK16; JHN20
ib04174,Jesus talks with men on the road to Emmaus.,scriptures; followers; Cleopas; discussion,LUK24; MRK16
ib04175,Jesus eats with two disciples in Emmaus.,blessing; disappear; bread; recognized,LUK24
ib04176,Jesus appears to his disciples.,appearance; startled; frightened; peace,JHN20; LUK24
ib04177,Jesus appears and shows his wounds to Thomas.,disciples; doubt; finger; scars,JHN20
ib04178,Jesus appears to his disciples by the sea.,fishing; breakfast; Tiberias; nets,JHN21
ib04179,Jesus rises up into the sky. Jesus is taken up into Heaven.,ascension; disciples; cloud,MRK16; LUK24; ACT01
ib04180A,Jesus is taken up to Heaven.,ascension; disciples; cloud,MRK16; LUK24; ACT01
ib04180B,Jesus is taken up to Heaven.,ascension; disciples; cloud,MRK16; LUK24; ACT01
ib04181,Holy Spirit comes upon the followers of Jesus at Pentecost.,disciples; fire; languages; tongues,ACT02
ib04182,The apostles appoint seven men to distribute food.,disciples; distribution,ACT06
ib04183,The people throw stones at Stephen. Stephen dies.,men; rocks; stoning,ACT07
ib04184,Philip baptizes the Ethiopian Eunuch.,baptism; chariot; salvation,ACT08
ib04185,Jesus talks with Peter.,beach; teacher; conversation,JHN21
ib04186,Peter addressing the crowd,preach; temple; court,ACT02
ib04187,A cripple asks Peter for money. Peter heals the crippled beggar.,silver; gold; miracle; walk,ACT03
ib04188,Peter heals sick people.,crutch; miracles,ACT05
ib04189,Peter rejects the money offered by Simon the sorcerer.,coins; repent,ACT08
ib04190,Peter heals Aeneas.,bedridden; paralyzed,ACT09
ib04191,Women show Peter the garments that Dorcas made for the poor.,Tabitha; tunics; clothing; weeping; Joppa; mourn,ACT09
ib04192,Dorcas is alive again.,Tabitha; friends; miracle; Peter,ACT09
ib04193,An angel speaks to Cornelius.,centurion; Peter; vision; devout,ACT10
ib04194,Men come to look for Peter.,Cornelius; Joppa; Simon; tanner; soldier,ACT10; 17-18
ib04195,Peter sees a vision.,sheet; unclean; animals; rooftop,ACT10
ib04196,Peter goes to Cornelius at his invitation.,house; Gentile; greet,ACT10
ib04197,Peter in prison between two soldiers,chains; guards; shackles,ACT12
ib04198,Peter goes to the home of Mary after being set free from prison.,overjoyed; prayer; meeting,ACT12
ib04199,Soldiers see that the prison is empty.,shackles; iron; Peter; commotion,ACT12 ACT15
ib04200,"Saul persecutes believers, hauling them to jail.",Christians; persecution; church,ACT08
ib04201,Saul's conversion on the Damascus road,blind; voice; great light; persecute,ACT09
ib04202,Ananias prays for Saul.,blindness; scales; sight; restored,ACT09
ib04203,Paul rebukes a magician in Cyprus.,Barnabas; Elymas,ACT13
ib04204,The crowd wants to worship Paul and Barnabas as gods.,oxen; instruments; celebrate; Hermes,ACT14
ib04205,Paul and Barnabas return to Antioch.,miracle; rejoice,ACT14
ib04206,Lydia invites Paul and his companions to her house.,merchant; purple; cloth; conversion,ACT16
ib04207,Paul and Silas praise God in prison.,earthquake; stocks; sing,ACT16
ib04208,Paul preaches in Athens.,jealous; discussion; Jews; troublemakers,ACT17
ib04209a,People burn scrolls that have to do with sorcery.,books; fire; Paul; Saul; magic; Ephesus,ACT19
ib04209b,People burn scrolls that have to do with sorcery.,books; fire; Paul; Saul; magic; Ephesus,ACT19
ib04210,Demetrius the silversmith accuses Paul.,accusation; anger; Diana; Artemis; craftsmen; Ephesus,ACT19
ib04211,the shrine of the goddess Artemis in Ephesus,Demetrius; Diana; Ephesus; temple; idol,ACT19
ib04212,Paul going aboard a boat to Jerusalem.,Agabus; ship; guard,ACT21
ib04213,Paul tells the Roman centurion that he is Roman citizen.,Gentiles; beaten; citizenship,ACT22
ib04214,An army marches around a walled city.,Caesarea; horses; soldiers; horsemen; spearmen,ACT23
ib04215,Felix reads the letter that Claudius Lysias wrote about the charges against Paul.,Caesarea; Antipatris; delivered; governor,ACT23
ib04216,A Jewish leader accuses Paul before Festus.,accusations; trial; Jews; Caesarea; judgment,ACT25
ib04217a,a ship in the sea,boat; Paul; prisoners; waves; winds; lightning,ACT27
ib04217b,a ship in the sea,boat; Paul; prisoners; waves; winds; lightning,ACT27
ib04218,The ship is wrecked at Malta.,boat; Paul; prisoners; ashore,ACT27
ib04219,Paul shakes a snake off his hand in Malta.,poisonous; viper; fire,ACT28
ib04220,Paul heals the father of Publius in Malta.,dysentery; fever; miracle; prayer,ACT28
lb00001,A shepherd carries a lamb.,flock; sheep,PSA23; MAT18; LUK15
lb00006,a shepherd and his sheep,rod; herd,GEN04; 1SA16; PSA23;
lb00011,sheep and wolves,prowl; hunt,MAT10; LUK10; ACT20
lb00012,"cattle, sheep, goats",cow; flock; herd,GEN13; GEN24; GEN45; EXO10; 1SA30
lb00013,shepherds watching the flock at night,sheep,LUK02
lb00014,sheep in the sheepfold with the shepherd,pen,MIC02; JHN10
lb00015,young livestock,cow; goat; sacrifice; sheep; kid; cattle,LEV16
lb00017,the difference between sheep and goats,flock; herd,LEV01; MAT25
lb00018,A man plows with yoked oxen.,plant; farm,1KI19; ISA28; MAT11; LUK09; LUK17; ACT15; 1CO09; 2CO06; PHP04; 1TI06
lb00020,a man using oxen for plowing,yoke; goad,JDG03; 1SA13; ACT26
lb00021,yoked oxen,yoke,MAT11
lb00022,livestock,cattle; cow; plague; calves; bulls,EXO09; EXO23; NUM32
lb00025,crocodile,mouth,JOB03; JOB41
lb00027,pigs,unclean; sow; boar; piglet,LEV11; PRO11; MAT07
lb00028,a herd of pigs feeding on the hillside,pig,MAT08; MRK05; LUK08; LUK15
lb00032,horse,,REV06
lb00034,deer,male; female,DEU12; DEU14
lb00035,a horse and a rider using reins,bit,JAS03
lb00039,a man leading an unloaded camel,reins,MAT19; MAT23; MRK10; LUK18
lb00040,a traveling caravan,camel; journey,GEN24; GEN24; GEN31; GEN37; JDG06; 1KI10; 2CH09
lb00042,a rider on a camel,journey; reins,MAT19; MAT23; MRK10; LUK18
lb00044,fierce dogs,bark; growl,1KI21; 2KI09; PSA22
lb00047,male and female lion,lionesse,GEN49; JDG14; 1PE05; REV04
lb00048,bear,,2KI02
lb00052,"camel, pig, hyrax, rabbit,",coney; hare; rock badger; unclean,LEV11; DEU14
lb00061,a hen sitting on chicks,bird; nest,MAT23; LUK13
lb00063,a seller of doves,bird; offering; merchant,LEV14; MAT21; MRK11; JHN02
lb00068,doves in a cage,bird; offering,LEV14; MAT21; MRK11; JHN02
lb00071,a bird in a nest,,MAT08; LUK09
lb00075,vultures eat a carcass,bird; carrion,MAT24; LUK17
lb00085,a man picking figs,tree; harvest; fruit,SNG02; MAT21; MAT24; MRK11; MRK13; LUK13; LUK21; JAS03
lb00086,a pomegranate tree,fruit,EXO28; EXO39; 1SA14; MAT07; MAT12; LUK06
lb00087,a woman carrying a basket beside the olive tree,harvest,EXO23; DEU24; ROM11; ROM11
lb00091,a man under a palm tree,dates,EXO15; NUM33; EZK40; EZK41
lb00092,palm trees,dates,EXO15; NUM33; EZK40; EZK41
lb00094,a farmer sowing seed,sower; bag,GEN26; MAT13; MRK04; LUK08; 1CO15; 2CO09; GAL06
lb00098,harvesting wheat,grain; sickle,RUT02; MAT13
lb00101,The wheat harvest is ready.,field; grain,GEN08; GEN37; EXO34; LEV23; LEV23; RUT02; MAT09; MAT13; LUK10; JHN04; JHN12
lb00102,barley heads: grains,mature,JHN06; REV06
lb00103,a vineyard,grape; vine; wine press; watchtower,1KI21; ISA05; MAT20; MAT21; MRK12; LUK20
lb00104,a watchtower,grape; vine; vineyard,ISA05; MAT21; MRK12; LUK20
lb00106,a wine press and grapes,woman; child,GEN40; MAT26; MRK14; LUK22
lb00107,a grape vine with supports,trellis,GEN09; GEN40; DEU20; DEU24; JHN15
lb00120,a man collecting from a myrrh tree,jar; tapping,SNG03; SNG04; MAT02; MRK15; JHN19
lb00121,Acanthus plant,briers; crown; thorns,MAT27; MRK15; JHN19
lb00123,mustard plant,seed,MAT13; MAT17; MRK04; LUK13; LUK17
lb00124,scales in a man's hand,purse; measure,LEV19; JOB31; ISA40; JER32; AMO08; MIC06
lb00125,a builder using a plumbline,temple; construction,2CH03; ISA28; AMO07
lb00130,a young man using an olive press,oil; crushing; wheel,
lb00131,a carpenter in a workshop,tools; carpentry,2KI22; 1CH14; MAT01; MAT02; MAT13; MRK06; LUK02; LUK02; LUK02
lb00133,women grinding grain,branch; flour,MAT24; LUK17
lb00134,women drawing water at a well,pot; jug,GEN16; GEN21; GEN21
lb00135,filling the water jugs,miracle; jars; wedding; Cana,JHN02
lb00136,women making bread,baking; flour; grinding,MAT13; MAT16; LUK13
lb00138,The potter creates a pot.,clay; throwing,ISA29; ISA45; ISA64; JER18; ROM09
lb00145,a wineskin,bottle,MAT09; MRK02; LUK05
lb00147,keys on a ring,,MAT16; LUK11; REV01
lb00148,a lamp in a wall niche,home; interior; light,MAT05; LUK15
lb00160,sandals with straps,shoe; footwear,RUT04; MAT03; MRK01; LUK03; JHN01; ACT13
lb00161,sandals on feet,shoe; thong; footwear,EXO03; RUT04; MAT03; MRK01; LUK03; LUK15; JHN01; ACT07; ACT13
lb00162,tying up a long garment,belt,JHN21; ACT21
lb00171,a string of pearls,jewelry,MAT07; MAT13; 1TI02; REV21
lb00173,money spilling from a purse,coins,MAT28; ACT05; 1TI06
lb00185,a stringed instrument,mourn; street,
lb00186,A priest blows a ram's horn.,cornet; instrument; music,LEV25; JOS06
lb00187,A man blows a trumpet in the gateway.,doorway; musician; instrument,1KI01; 1CO15
lb00189,flute players and dancers,music; instruments; women; pipe,ECC03; ISA61; MAT05; MAT09; MAT11; MRK05; LUK07; LUK08
lb00196,a Roman soldier in his armor,javelin; helmet; breastplate; shield; spear,EPH06; 1TH05
lb00198,Roman soldiers on their horses,helmet; reins,ACT23
lb00201,spears,javelin; weapon,
lb00202,a sword,weapon; dagger,2SA20; PSA149; ISA13; MAT10; MAT26; MRK14; LUK22; JHN18; ACT12; EPH06; REV06
lb00209,The fisherman casts a net.,boat; fishing,JHN21
lb00210,a fisherman using a net,boat; fish; catch,LUK05; JHN21
lb00211,Fishermen mend their nets.,boat,MAT04; MRK01
lb00212,fishermen taking fish from the net,catch,MAT13; LUK05
lb00213,a boat in a storm,wind; waves,MAT08; MAT14; MRK04; MRK06; LUK08; JHN06
lb00217,a ship at sea,sails; rudder,DEU28; 1KI10; 2CH09; JON01; ACT20; ACT21; ACT28; JAS03
lb00218,A ship in a storm drops the anchor.,shipwreck; waves; wind; mast; broken,ACT27
lb00219,a ship wrecked in a storm,shipwreck; people; float,ACT27; 2CO11
lb00231,the door posts and lintel of a house,door; one-storey,EXO12; EXO12
lb00234,a one storey house with a flat roof,house-top; single,MAT10; MAT10; MAT24; MRK06; LUK09; LUK10; LUK12; LUK17; ACT10
lb00235,a two storey house,steps; roof,EXO12; EXO12; MRK14; LUK22; ACT01; ACT09; ACT20
lb00244,A man reads inside the synagogue.,temple; teach; scroll,MAT04; MAT09; MAT13; MRK01; MRK06; LUK04; LUK04; LUK13; JHN06; ACT09; ACT17; ACT18
lb00246,"exterior of the synagogue, 3rd or 4th century A.D.",temple,MAT12; MRK03; LUK06; LUK07; ACT13; ACT14; ACT17
lb00247,Herod's temple in ruins,stones; destroyed,MAT24; MRK13; LUK21
lb00248,Herod's temple and Solomon's colonnade,brick; columns,JHN10; ACT03; ACT05
lb00249,"Herod's temple pinnacle, the highest point",corner,MAT04; LUK04
lb00250,"Herod's temple aerial view, at time of Christ",Jerusalem; courtyard,MAT21; MAT24; MAT26; MRK11; MRK13; LUK02; LUK19; LUK21; JHN02; ACT02; ACT03; ACT04; ACT05
lb00253,a horned altar and a man with sheep,flames; stone; sacrifice;,DEU27; JOS08; EZR03
lb00254,a horned altar and men slaughtering sheep,stone; sacrifice; killing,DEU27; JOS08; JOS22; JDG06; 1SA07; 1SA14; EZR03
lb00255,a plain altar and a sheep sacrifice,stone; offering,GEN08; GEN12; GEN13; GEN13; GEN26; GEN33; GEN35; EXO17
lb00259,an aerial view of the tabernacle of meeting,tent,EXO26; EXO40; LEV01; LEV16; NUM03; ACT07; HEB08; HEB09
lb00263,a priest at the altar of incense,burning; scent,EXO30; EXO35; EXO37; EXO40; LUK01
lb00265,The temple curtain is torn.,Levite; tear; watch,MAT27; MRK15; LUK23
lb00266,a high priest,turban; ephod; regalia,EXO28; LEV16; NUM16; MAT08; LUK01; LUK10; HEB09; HEB10
lb00269,A man prays on one knee.,kneel; prayer,MAT05; MAT06; MAT21; MAT26; MRK11; MRK14; LUK06; LUK11; LUK22; ACT09
lb00270,A man stands and prays.,prayer,MAT05; MAT06; MAT21; MAT26; MRK11; MRK14; LUK06; LUK11; LUK22; ACT09
lb00271,A man kneels and prays.,kneel; prayer,MAT05; MAT06; MAT21; MAT26; MRK11; MRK14; LUK06; LUK11; LUK22; ACT09
lb00276,a Pharisee phylactery and prayer shawl,Pharisee; phylactery,DEU06; MAT23
lb00277,a Levite lighting a seven-branch lampstand,candlestick,EXO25; EXO37; NUM01; NUM03; NUM08; DEU18; 1CH06; LUK10
lb00279,a man reads a scroll,learn; study; column; temple,2KI22; MAT08; MAT09; MAT13; MAT15; MAT22; MRK02; MRK07; MRK07; MRK12; LUK05; LUK10; 1CO01
lb00280,Pharisee ceremonial washing,cleanse; hands,MAT15; MRK07
lb00283,the ark of the covenant in a procession,priests,NUM10; JOS03; JOS06; JOS08; 1KI08; 2CH05
lb00284,a meeting of the Sanhedrin,council; high priest; priest; session,MAT26; MRK14; LUK22; JHN11; ACT05; ACT06; ACT22
lb00291,Abraham prepares to sacrifice Isaac.,altar; stone; father; son,GEN22; HEB11; JAS02
lb00293,Rachel weeping,mother; mourn,MAT02
lb00294,A slave unties the master's sandal.,a shoe,MAT10; MAT20; MRK01; MRK10; LUK03; JHN01; JHN13
lb00295,The Magi visit Jesus.,frankincense; gift; gold; myrrh; wise men,MAT02
lb00296,John the Baptist,desert; wilderness,MAT03; MAT11; MAT14; MRK01; MRK06; LUK03; LUK07; JHN01
lb00299,Jesus teaches from a boat.,crowd,MAT13; MRK03; MRK04
lb00300,Many sick people are healed.,miracle; heal; health,MAT04; MAT08; MAT09; MAT15; MRK01; LUK06
lb00301,Jesus heals the sick.,miracle; health,MAT04; MAT08; MAT09; MAT15; MRK01; LUK06
lb00302,Jesus speaks with the Samaritan woman at the well.,thirst; water,JHN04
lb00303,a demon-possessed man,cave; spirit; evil; tomb; burial,MRK05; LUK08
lb00304,demon-possessed men,cave; spirit; evil; tomb; burial,MAT08
lb00305,A paralyzed man is lowered through the roof.,bed; Jesus; mat; friends,MRK02; LUK05
lb00306,The paralyzed man lies on a mat.,bed; lowered; friends; roof,MAT09; MRK02; LUK05
lb00307,a paralyzed man at a pool,bed; mat; cripple; poolside,JHN05
lb00308,The paralyzed man is healed and rolls up his mat.,bed; cripple,MAT09; MRK02; LUK05; JHN05
lb00309,a tax collector and a payer,money; taxes,MAT09; MRK02; LUK05
lb00310,A woman touches the fringe of Jesus' cloak.,garment; hem,MAT09; MRK05; LUK08
